"","Modelo","overall_accuracy","overall_error","Factor_0_Accuracy","Factor_1_Accuracy","Factor_2_Accuracy","Factor_3_Accuracy","Detalle_1","experimento","grupo","dataset"
"resumen_metricas.3931","modelo_knn - biweight",0.595,0.405,0.71569,0.47,0.54737,0.64078,"k = 40",2,5,"moviles122"
"resumen_metricas.493","modelo_knn - triweight",0.5675,0.4325,0.68627,0.46,0.48421,0.63107,"k = 40",2,5,"moviles122"
"resumen_metricas.593","modelo_knn - cos",0.655,0.345,0.78431,0.59,0.56842,0.6699,"k = 39",2,5,"moviles122"
"resumen_metricas.693","modelo_knn - inv",0.685,0.315,0.83333,0.58,0.65263,0.6699,"k = 36",2,5,"moviles122"
"resumen_metricas.793","modelo_knn - gaussian",0.67,0.33,0.79412,0.57,0.63158,0.67961,"k = 37",2,5,"moviles122"
"resumen_metricas.893","modelo_knn - optimal",0.635,0.365,0.76471,0.5,0.61053,0.66019,"k = 40",2,5,"moviles122"
"resumen_metricas1038","modelo_knn - rectangular",0.6575,0.3425,0.72549,0.45714,0.75824,0.70588,"k = 37",3,1,"moviles122"
"resumen_metricas.11034","modelo_knn - triangular",0.6125,0.3875,0.68627,0.42857,0.68132,0.66667,"k = 39",3,1,"moviles122"
"resumen_metricas.21033","modelo_knn - epanechnikov",0.6125,0.3875,0.68627,0.41905,0.67033,0.68627,"k = 40",3,1,"moviles122"
"resumen_metricas.31031","modelo_knn - biweight",0.5575,0.4425,0.61765,0.39048,0.6044,0.62745,"k = 40",3,1,"moviles122"
"resumen_metricas.4103","modelo_knn - triweight",0.535,0.465,0.61765,0.38095,0.56044,0.58824,"k = 40",3,1,"moviles122"
"resumen_metricas.5103","modelo_knn - cos",0.595,0.405,0.67647,0.41905,0.64835,0.64706,"k = 36",3,1,"moviles122"
"resumen_metricas.6103","modelo_knn - inv",0.64,0.36,0.69608,0.44762,0.71429,0.71569,"k = 37",3,1,"moviles122"
"resumen_metricas.7103","modelo_knn - gaussian",0.64,0.36,0.72549,0.45714,0.69231,0.69608,"k = 37",3,1,"moviles122"
"resumen_metricas.8103","modelo_knn - optimal",0.5975,0.4025,0.66667,0.41905,0.65934,0.65686,"k = 40",3,1,"moviles122"
"resumen_metricas1138","modelo_knn - rectangular",0.62,0.38,0.72897,0.55789,0.5,0.69565,"k = 37",3,2,"moviles122"
"resumen_metricas.11134","modelo_knn - triangular",0.5875,0.4125,0.63551,0.43158,0.5,0.79348,"k = 40",3,2,"moviles122"
"resumen_metricas.21133","modelo_knn - epanechnikov",0.595,0.405,0.65421,0.45263,0.49057,0.79348,"k = 40",3,2,"moviles122"
"resumen_metricas.31131","modelo_knn - biweight",0.5625,0.4375,0.58879,0.42105,0.46226,0.79348,"k = 39",3,2,"moviles122"
"resumen_metricas.4113","modelo_knn - triweight",0.5175,0.4825,0.5514,0.38947,0.43396,0.70652,"k = 40",3,2,"moviles122"
"resumen_metricas.5113","modelo_knn - cos",0.59,0.41,0.63551,0.44211,0.5,0.79348,"k = 40",3,2,"moviles122"
"resumen_metricas.6113","modelo_knn - inv",0.6125,0.3875,0.74766,0.53684,0.4717,0.69565,"k = 36",3,2,"moviles122"
"resumen_metricas.7113","modelo_knn - gaussian",0.6075,0.3925,0.72897,0.48421,0.4717,0.75,"k = 40",3,2,"moviles122"
"resumen_metricas.8113","modelo_knn - optimal",0.575,0.425,0.60748,0.42105,0.5,0.78261,"k = 40",3,2,"moviles122"
"resumen_metricas1238","modelo_knn - rectangular",0.6525,0.3475,0.81915,0.48454,0.65957,0.65217,"k = 38",3,3,"moviles122"
"resumen_metricas.11234","modelo_knn - triangular",0.6225,0.3775,0.7766,0.43299,0.57447,0.69565,"k = 37",3,3,"moviles122"
"resumen_metricas.21233","modelo_knn - epanechnikov",0.6225,0.3775,0.76596,0.46392,0.56383,0.68696,"k = 35",3,3,"moviles122"
"resumen_metricas.31231","modelo_knn - biweight",0.575,0.425,0.70213,0.39175,0.55319,0.64348,"k = 40",3,3,"moviles122"
"resumen_metricas.4123","modelo_knn - triweight",0.5225,0.4775,0.70213,0.31959,0.48936,0.57391,"k = 40",3,3,"moviles122"
"resumen_metricas.5123","modelo_knn - cos",0.6225,0.3775,0.7766,0.4433,0.56383,0.69565,"k = 35",3,3,"moviles122"
"resumen_metricas.6123","modelo_knn - inv",0.66,0.34,0.81915,0.49485,0.64894,0.67826,"k = 39",3,3,"moviles122"
"resumen_metricas.7123","modelo_knn - gaussian",0.6525,0.3475,0.79787,0.46392,0.6383,0.70435,"k = 38",3,3,"moviles122"
"resumen_metricas.8123","modelo_knn - optimal",0.61,0.39,0.76596,0.40206,0.57447,0.68696,"k = 35",3,3,"moviles122"
"resumen_metricas1338","modelo_knn - rectangular",0.63,0.37,0.78125,0.53333,0.50467,0.72826,"k = 34",3,4,"moviles122"
"resumen_metricas.11334","modelo_knn - triangular",0.595,0.405,0.73958,0.47619,0.46729,0.72826,"k = 39",3,4,"moviles122"
"resumen_metricas.21333","modelo_knn - epanechnikov",0.5925,0.4075,0.73958,0.48571,0.4486,0.72826,"k = 38",3,4,"moviles122"
"resumen_metricas.31331","modelo_knn - biweight",0.5475,0.4525,0.69792,0.4,0.43925,0.68478,"k = 39",3,4,"moviles122"
"resumen_metricas.4133","modelo_knn - triweight",0.535,0.465,0.6875,0.41905,0.39252,0.67391,"k = 40",3,4,"moviles122"
"resumen_metricas.5133","modelo_knn - cos",0.595,0.405,0.75,0.48571,0.4486,0.72826,"k = 40",3,4,"moviles122"
"resumen_metricas.6133","modelo_knn - inv",0.6375,0.3625,0.82292,0.50476,0.56075,0.68478,"k = 40",3,4,"moviles122"
"resumen_metricas.7133","modelo_knn - gaussian",0.6125,0.3875,0.77083,0.48571,0.52336,0.69565,"k = 33",3,4,"moviles122"
"resumen_metricas.8133","modelo_knn - optimal",0.59,0.41,0.73958,0.48571,0.4486,0.71739,"k = 40",3,4,"moviles122"
"resumen_metricas1438","modelo_knn - rectangular",0.5925,0.4075,0.69307,0.46939,0.46078,0.74747,"k = 31",3,5,"moviles122"
"resumen_metricas.11434","modelo_knn - triangular",0.575,0.425,0.66337,0.43878,0.44118,0.75758,"k = 40",3,5,"moviles122"
"resumen_metricas.21433","modelo_knn - epanechnikov",0.585,0.415,0.66337,0.45918,0.44118,0.77778,"k = 40",3,5,"moviles122"
"resumen_metricas.31431","modelo_knn - biweight",0.55,0.45,0.60396,0.40816,0.48039,0.70707,"k = 40",3,5,"moviles122"
"resumen_metricas.4143","modelo_knn - triweight",0.5225,0.4775,0.56436,0.38776,0.45098,0.68687,"k = 40",3,5,"moviles122"
"resumen_metricas.5143","modelo_knn - cos",0.5725,0.4275,0.65347,0.43878,0.44118,0.75758,"k = 40",3,5,"moviles122"
"resumen_metricas.6143","modelo_knn - inv",0.5975,0.4025,0.68317,0.45918,0.5,0.74747,"k = 40",3,5,"moviles122"
"resumen_metricas.7143","modelo_knn - gaussian",0.59,0.41,0.64356,0.47959,0.46078,0.77778,"k = 39",3,5,"moviles122"
"resumen_metricas.8143","modelo_knn - optimal",0.5825,0.4175,0.69307,0.42857,0.44118,0.76768,"k = 40",3,5,"moviles122"
"resumen_metricas208","modelo_knn - rectangular",0.6475,0.3525,0.78313,0.53608,0.61,0.675,"k = 40",1,1,"moviles131"
"resumen_metricas.1204","modelo_knn - triangular",0.675,0.325,0.77108,0.56701,0.63,0.73333,"k = 40",1,1,"moviles131"
"resumen_metricas.2203","modelo_knn - epanechnikov",0.685,0.315,0.79518,0.57732,0.63,0.74167,"k = 39",1,1,"moviles131"
"resumen_metricas.3201","modelo_knn - biweight",0.6725,0.3275,0.77108,0.58763,0.61,0.725,"k = 40",1,1,"moviles131"
"resumen_metricas.420","modelo_knn - triweight",0.6275,0.3725,0.75904,0.56701,0.5,0.69167,"k = 39",1,1,"moviles131"
"resumen_metricas.520","modelo_knn - cos",0.6775,0.3225,0.77108,0.57732,0.63,0.73333,"k = 40",1,1,"moviles131"
"resumen_metricas.620","modelo_knn - inv",0.6575,0.3425,0.78313,0.5567,0.61,0.69167,"k = 40",1,1,"moviles131"
"resumen_metricas.720","modelo_knn - gaussian",0.6725,0.3275,0.80723,0.56701,0.59,0.73333,"k = 40",1,1,"moviles131"
"resumen_metricas.820","modelo_knn - optimal",0.6775,0.3225,0.79518,0.59794,0.6,0.725,"k = 40",1,1,"moviles131"
"resumen_metricas1148","modelo_knn - rectangular",0.685,0.315,0.81,0.57143,0.59434,0.77083,"k = 37",1,2,"moviles131"
"resumen_metricas.11144","modelo_knn - triangular",0.675,0.325,0.79,0.57143,0.54717,0.80208,"k = 40",1,2,"moviles131"
"resumen_metricas.21143","modelo_knn - epanechnikov",0.675,0.325,0.79,0.57143,0.54717,0.80208,"k = 40",1,2,"moviles131"
"resumen_metricas.31141","modelo_knn - biweight",0.6375,0.3625,0.76,0.57143,0.45283,0.78125,"k = 39",1,2,"moviles131"
"resumen_metricas.4114","modelo_knn - triweight",0.605,0.395,0.74,0.54082,0.40566,0.75,"k = 40",1,2,"moviles131"
"resumen_metricas.5114","modelo_knn - cos",0.675,0.325,0.79,0.57143,0.54717,0.80208,"k = 40",1,2,"moviles131"
"resumen_metricas.6114","modelo_knn - inv",0.6775,0.3225,0.81,0.56122,0.57547,0.77083,"k = 40",1,2,"moviles131"
"resumen_metricas.7114","modelo_knn - gaussian",0.68,0.32,0.83,0.55102,0.53774,0.8125,"k = 40",1,2,"moviles131"
"resumen_metricas.8114","modelo_knn - optimal",0.6625,0.3375,0.76,0.56122,0.54717,0.79167,"k = 40",1,2,"moviles131"
"resumen_metricas248","modelo_knn - rectangular",0.68,0.32,0.76068,0.61538,0.63889,0.69048,"k = 26",1,3,"moviles131"
"resumen_metricas.1244","modelo_knn - triangular",0.665,0.335,0.76068,0.6044,0.60185,0.67857,"k = 38",1,3,"moviles131"
"resumen_metricas.2243","modelo_knn - epanechnikov",0.67,0.33,0.77778,0.6044,0.60185,0.67857,"k = 35",1,3,"moviles131"
"resumen_metricas.3241","modelo_knn - biweight",0.6575,0.3425,0.70085,0.63736,0.59259,0.70238,"k = 40",1,3,"moviles131"
"resumen_metricas.424","modelo_knn - triweight",0.625,0.375,0.7094,0.57143,0.5463,0.66667,"k = 40",1,3,"moviles131"
"resumen_metricas.524","modelo_knn - cos",0.665,0.335,0.76068,0.6044,0.60185,0.67857,"k = 40",1,3,"moviles131"
"resumen_metricas.624","modelo_knn - inv",0.6875,0.3125,0.75214,0.62637,0.65741,0.70238,"k = 26",1,3,"moviles131"
"resumen_metricas.724","modelo_knn - gaussian",0.6875,0.3125,0.77778,0.65934,0.60185,0.70238,"k = 37",1,3,"moviles131"
"resumen_metricas.824","modelo_knn - optimal",0.675,0.325,0.75214,0.61538,0.63889,0.67857,"k = 39",1,3,"moviles131"
"resumen_metricas348","modelo_knn - rectangular",0.685,0.315,0.84906,0.48148,0.66316,0.75824,"k = 39",1,4,"moviles131"
"resumen_metricas.1344","modelo_knn - triangular",0.6675,0.3325,0.85849,0.43519,0.64211,0.74725,"k = 40",1,4,"moviles131"
"resumen_metricas.2343","modelo_knn - epanechnikov",0.6625,0.3375,0.85849,0.41667,0.65263,0.73626,"k = 40",1,4,"moviles131"
"resumen_metricas.3341","modelo_knn - biweight",0.6425,0.3575,0.84906,0.40741,0.6,0.72527,"k = 38",1,4,"moviles131"
"resumen_metricas.434","modelo_knn - triweight",0.635,0.365,0.82075,0.41667,0.58947,0.72527,"k = 38",1,4,"moviles131"
"resumen_metricas.534","modelo_knn - cos",0.67,0.33,0.85849,0.43519,0.65263,0.74725,"k = 40",1,4,"moviles131"
"resumen_metricas.634","modelo_knn - inv",0.6675,0.3325,0.85849,0.41667,0.65263,0.75824,"k = 36",1,4,"moviles131"
"resumen_metricas.734","modelo_knn - gaussian",0.6775,0.3225,0.83962,0.44444,0.70526,0.73626,"k = 40",1,4,"moviles131"
"resumen_metricas.834","modelo_knn - optimal",0.6675,0.3325,0.87736,0.44444,0.62105,0.73626,"k = 39",1,4,"moviles131"
"resumen_metricas448","modelo_knn - rectangular",0.6675,0.3325,0.7766,0.53774,0.63736,0.72477,"k = 27",1,5,"moviles131"
"resumen_metricas.1444","modelo_knn - triangular",0.685,0.315,0.78723,0.58491,0.69231,0.68807,"k = 40",1,5,"moviles131"
"resumen_metricas.2443","modelo_knn - epanechnikov",0.6925,0.3075,0.79787,0.58491,0.7033,0.69725,"k = 40",1,5,"moviles131"
"resumen_metricas.3441","modelo_knn - biweight",0.665,0.335,0.79787,0.53774,0.63736,0.69725,"k = 40",1,5,"moviles131"
"resumen_metricas.444","modelo_knn - triweight",0.6275,0.3725,0.75532,0.5283,0.58242,0.65138,"k = 40",1,5,"moviles131"
"resumen_metricas.544","modelo_knn - cos",0.685,0.315,0.78723,0.58491,0.69231,0.68807,"k = 39",1,5,"moviles131"
"resumen_metricas.644","modelo_knn - inv",0.6775,0.3225,0.78723,0.5283,0.68132,0.72477,"k = 39",1,5,"moviles131"
"resumen_metricas.744","modelo_knn - gaussian",0.69,0.31,0.78723,0.58491,0.69231,0.70642,"k = 40",1,5,"moviles131"
"resumen_metricas.844","modelo_knn - optimal",0.6825,0.3175,0.7766,0.60377,0.64835,0.70642,"k = 40",1,5,"moviles131"
"resumen_metricas548","modelo_knn - rectangular",0.64,0.36,0.70175,0.53488,0.51818,0.81111,"k = 36",2,1,"moviles131"
"resumen_metricas.1544","modelo_knn - triangular",0.6525,0.3475,0.70175,0.56977,0.55455,0.78889,"k = 40",2,1,"moviles131"
"resumen_metricas.2543","modelo_knn - epanechnikov",0.65,0.35,0.68421,0.56977,0.55455,0.8,"k = 38",2,1,"moviles131"
"resumen_metricas.3541","modelo_knn - biweight",0.6275,0.3725,0.67544,0.53488,0.54545,0.75556,"k = 35",2,1,"moviles131"
"resumen_metricas.454","modelo_knn - triweight",0.595,0.405,0.64912,0.48837,0.5,0.74444,"k = 35",2,1,"moviles131"
"resumen_metricas.554","modelo_knn - cos",0.655,0.345,0.69298,0.56977,0.55455,0.81111,"k = 40",2,1,"moviles131"
"resumen_metricas.654","modelo_knn - inv",0.66,0.34,0.75439,0.53488,0.52727,0.82222,"k = 39",2,1,"moviles131"
"resumen_metricas.754","modelo_knn - gaussian",0.6475,0.3525,0.7193,0.54651,0.51818,0.81111,"k = 40",2,1,"moviles131"
"resumen_metricas.854","modelo_knn - optimal",0.6425,0.3575,0.70175,0.52326,0.53636,0.81111,"k = 40",2,1,"moviles131"
"resumen_metricas648","modelo_knn - rectangular",0.7125,0.2875,0.86022,0.56481,0.73913,0.71028,"k = 38",2,2,"moviles131"
"resumen_metricas.1644","modelo_knn - triangular",0.7275,0.2725,0.87097,0.58333,0.71739,0.75701,"k = 40",2,2,"moviles131"
"resumen_metricas.2643","modelo_knn - epanechnikov",0.715,0.285,0.86022,0.56481,0.70652,0.74766,"k = 36",2,2,"moviles131"
"resumen_metricas.3641","modelo_knn - biweight",0.6925,0.3075,0.8172,0.58333,0.66304,0.71963,"k = 40",2,2,"moviles131"
"resumen_metricas.464","modelo_knn - triweight",0.6475,0.3525,0.7957,0.57407,0.54348,0.68224,"k = 38",2,2,"moviles131"
"resumen_metricas.564","modelo_knn - cos",0.7225,0.2775,0.87097,0.56481,0.71739,0.75701,"k = 40",2,2,"moviles131"
"resumen_metricas.664","modelo_knn - inv",0.735,0.265,0.89247,0.57407,0.76087,0.73832,"k = 40",2,2,"moviles131"
"resumen_metricas.764","modelo_knn - gaussian",0.735,0.265,0.89247,0.59259,0.72826,0.74766,"k = 38",2,2,"moviles131"
"resumen_metricas.864","modelo_knn - optimal",0.72,0.28,0.86022,0.56481,0.75,0.72897,"k = 37",2,2,"moviles131"
"resumen_metricas748","modelo_knn - rectangular",0.6675,0.3325,0.79167,0.47664,0.63636,0.8046,"k = 37",2,3,"moviles131"
"resumen_metricas.1744","modelo_knn - triangular",0.6525,0.3475,0.78125,0.51402,0.54545,0.81609,"k = 40",2,3,"moviles131"
"resumen_metricas.2743","modelo_knn - epanechnikov",0.6525,0.3475,0.78125,0.52336,0.54545,0.8046,"k = 39",2,3,"moviles131"
"resumen_metricas.3741","modelo_knn - biweight",0.62,0.38,0.73958,0.47664,0.51818,0.7931,"k = 36",2,3,"moviles131"
"resumen_metricas.474","modelo_knn - triweight",0.6175,0.3825,0.72917,0.45794,0.54545,0.78161,"k = 40",2,3,"moviles131"
"resumen_metricas.574","modelo_knn - cos",0.655,0.345,0.78125,0.52336,0.54545,0.81609,"k = 40",2,3,"moviles131"
"resumen_metricas.674","modelo_knn - inv",0.6625,0.3375,0.85417,0.46729,0.59091,0.78161,"k = 40",2,3,"moviles131"
"resumen_metricas.774","modelo_knn - gaussian",0.675,0.325,0.8125,0.52336,0.58182,0.82759,"k = 40",2,3,"moviles131"
"resumen_metricas.874","modelo_knn - optimal",0.65,0.35,0.77083,0.53271,0.52727,0.81609,"k = 40",2,3,"moviles131"
"resumen_metricas848","modelo_knn - rectangular",0.6625,0.3375,0.80899,0.47,0.65741,0.72816,"k = 38",2,4,"moviles131"
"resumen_metricas.1844","modelo_knn - triangular",0.6825,0.3175,0.8427,0.5,0.63889,0.76699,"k = 40",2,4,"moviles131"
"resumen_metricas.2843","modelo_knn - epanechnikov",0.675,0.325,0.82022,0.49,0.63889,0.76699,"k = 38",2,4,"moviles131"
"resumen_metricas.3841","modelo_knn - biweight",0.655,0.345,0.8427,0.51,0.57407,0.71845,"k = 40",2,4,"moviles131"
"resumen_metricas.484","modelo_knn - triweight",0.6125,0.3875,0.77528,0.45,0.5463,0.69903,"k = 40",2,4,"moviles131"
"resumen_metricas.584","modelo_knn - cos",0.6775,0.3225,0.83146,0.49,0.63889,0.76699,"k = 40",2,4,"moviles131"
"resumen_metricas.684","modelo_knn - inv",0.6875,0.3125,0.86517,0.46,0.65741,0.78641,"k = 40",2,4,"moviles131"
"resumen_metricas.784","modelo_knn - gaussian",0.685,0.315,0.85393,0.49,0.66667,0.74757,"k = 37",2,4,"moviles131"
"resumen_metricas.884","modelo_knn - optimal",0.6725,0.3275,0.82022,0.49,0.64815,0.74757,"k = 40",2,4,"moviles131"
"resumen_metricas948","modelo_knn - rectangular",0.6575,0.3425,0.75926,0.51515,0.65,0.69027,"k = 17",2,5,"moviles131"
"resumen_metricas.1944","modelo_knn - triangular",0.65,0.35,0.75,0.50505,0.6375,0.69027,"k = 33",2,5,"moviles131"
"resumen_metricas.2943","modelo_knn - epanechnikov",0.6575,0.3425,0.75,0.49495,0.6875,0.69027,"k = 38",2,5,"moviles131"
"resumen_metricas.3941","modelo_knn - biweight",0.6275,0.3725,0.72222,0.50505,0.6,0.66372,"k = 36",2,5,"moviles131"
"resumen_metricas.494","modelo_knn - triweight",0.595,0.405,0.7037,0.46465,0.5125,0.66372,"k = 40",2,5,"moviles131"
"resumen_metricas.594","modelo_knn - cos",0.6475,0.3525,0.75,0.48485,0.65,0.69027,"k = 33",2,5,"moviles131"
"resumen_metricas.694","modelo_knn - inv",0.67,0.33,0.75,0.57576,0.7,0.65487,"k = 35",2,5,"moviles131"
"resumen_metricas.794","modelo_knn - gaussian",0.6625,0.3375,0.75926,0.53535,0.675,0.67257,"k = 40",2,5,"moviles131"
"resumen_metricas.894","modelo_knn - optimal",0.66,0.34,0.74074,0.50505,0.675,0.70796,"k = 40",2,5,"moviles131"
"resumen_metricas1048","modelo_knn - rectangular",0.6825,0.3175,0.85106,0.51685,0.65347,0.69828,"k = 30",3,1,"moviles131"
"resumen_metricas.11044","modelo_knn - triangular",0.6675,0.3325,0.84043,0.53933,0.61386,0.67241,"k = 40",3,1,"moviles131"
"resumen_metricas.21043","modelo_knn - epanechnikov",0.675,0.325,0.8617,0.53933,0.61386,0.68103,"k = 40",3,1,"moviles131"
"resumen_metricas.31041","modelo_knn - biweight",0.6275,0.3725,0.75532,0.53933,0.55446,0.65517,"k = 40",3,1,"moviles131"
"resumen_metricas.4104","modelo_knn - triweight",0.6075,0.3925,0.76596,0.51685,0.49505,0.64655,"k = 40",3,1,"moviles131"
"resumen_metricas.5104","modelo_knn - cos",0.67,0.33,0.84043,0.55056,0.61386,0.67241,"k = 40",3,1,"moviles131"
"resumen_metricas.6104","modelo_knn - inv",0.6825,0.3175,0.89362,0.53933,0.63366,0.66379,"k = 33",3,1,"moviles131"
"resumen_metricas.7104","modelo_knn - gaussian",0.6925,0.3075,0.87234,0.57303,0.64356,0.68103,"k = 38",3,1,"moviles131"
"resumen_metricas.8104","modelo_knn - optimal",0.68,0.32,0.88298,0.55056,0.61386,0.67241,"k = 40",3,1,"moviles131"
"resumen_metricas1158","modelo_knn - rectangular",0.6625,0.3375,0.77174,0.45714,0.69,0.74757,"k = 39",3,2,"moviles131"
"resumen_metricas.11154","modelo_knn - triangular",0.66,0.34,0.77174,0.47619,0.64,0.76699,"k = 40",3,2,"moviles131"
"resumen_metricas.21153","modelo_knn - epanechnikov",0.6625,0.3375,0.78261,0.47619,0.65,0.75728,"k = 39",3,2,"moviles131"
"resumen_metricas.31151","modelo_knn - biweight",0.6375,0.3625,0.73913,0.49524,0.61,0.71845,"k = 40",3,2,"moviles131"
"resumen_metricas.4115","modelo_knn - triweight",0.62,0.38,0.69565,0.47619,0.59,0.72816,"k = 40",3,2,"moviles131"
"resumen_metricas.5115","modelo_knn - cos",0.6625,0.3375,0.78261,0.47619,0.65,0.75728,"k = 40",3,2,"moviles131"
"resumen_metricas.6115","modelo_knn - inv",0.6925,0.3075,0.80435,0.50476,0.69,0.78641,"k = 40",3,2,"moviles131"
"resumen_metricas.7115","modelo_knn - gaussian",0.6925,0.3075,0.80435,0.52381,0.67,0.78641,"k = 40",3,2,"moviles131"
"resumen_metricas.8115","modelo_knn - optimal",0.66,0.34,0.76087,0.49524,0.63,0.76699,"k = 40",3,2,"moviles131"
"resumen_metricas1248","modelo_knn - rectangular",0.7,0.3,0.79817,0.57143,0.65263,0.76531,"k = 40",3,3,"moviles131"
"resumen_metricas.11244","modelo_knn - triangular",0.68,0.32,0.79817,0.52041,0.61053,0.77551,"k = 40",3,3,"moviles131"
"resumen_metricas.21243","modelo_knn - epanechnikov",0.6875,0.3125,0.79817,0.54082,0.61053,0.78571,"k = 40",3,3,"moviles131"
"resumen_metricas.31241","modelo_knn - biweight",0.6725,0.3275,0.77982,0.54082,0.56842,0.78571,"k = 40",3,3,"moviles131"
"resumen_metricas.4124","modelo_knn - triweight",0.65,0.35,0.76147,0.4898,0.52632,0.80612,"k = 40",3,3,"moviles131"
"resumen_metricas.5124","modelo_knn - cos",0.68,0.32,0.79817,0.52041,0.61053,0.77551,"k = 39",3,3,"moviles131"
"resumen_metricas.6124","modelo_knn - inv",0.71,0.29,0.80734,0.59184,0.64211,0.78571,"k = 38",3,3,"moviles131"
"resumen_metricas.7124","modelo_knn - gaussian",0.695,0.305,0.78899,0.57143,0.61053,0.79592,"k = 33",3,3,"moviles131"
"resumen_metricas.8124","modelo_knn - optimal",0.685,0.315,0.77982,0.56122,0.6,0.78571,"k = 40",3,3,"moviles131"
"resumen_metricas1348","modelo_knn - rectangular",0.6875,0.3125,0.77586,0.5463,0.70526,0.7284,"k = 39",3,4,"moviles131"
"resumen_metricas.11344","modelo_knn - triangular",0.6825,0.3175,0.81034,0.51852,0.69474,0.7037,"k = 37",3,4,"moviles131"
"resumen_metricas.21343","modelo_knn - epanechnikov",0.6775,0.3225,0.81034,0.5,0.69474,0.7037,"k = 35",3,4,"moviles131"
"resumen_metricas.31341","modelo_knn - biweight",0.65,0.35,0.77586,0.49074,0.64211,0.69136,"k = 39",3,4,"moviles131"
"resumen_metricas.4134","modelo_knn - triweight",0.625,0.375,0.75862,0.47222,0.55789,0.71605,"k = 40",3,4,"moviles131"
"resumen_metricas.5134","modelo_knn - cos",0.685,0.315,0.81897,0.5,0.70526,0.71605,"k = 40",3,4,"moviles131"
"resumen_metricas.6134","modelo_knn - inv",0.6775,0.3225,0.76724,0.53704,0.70526,0.7037,"k = 38",3,4,"moviles131"
"resumen_metricas.7134","modelo_knn - gaussian",0.7,0.3,0.81034,0.56481,0.67368,0.75309,"k = 40",3,4,"moviles131"
"resumen_metricas.8134","modelo_knn - optimal",0.69,0.31,0.7931,0.52778,0.70526,0.74074,"k = 38",3,4,"moviles131"
"resumen_metricas1448","modelo_knn - rectangular",0.6525,0.3475,0.83146,0.46,0.61468,0.72549,"k = 40",3,5,"moviles131"
"resumen_metricas.11444","modelo_knn - triangular",0.64,0.36,0.79775,0.48,0.56881,0.73529,"k = 40",3,5,"moviles131"
"resumen_metricas.21443","modelo_knn - epanechnikov",0.63,0.37,0.77528,0.48,0.55963,0.72549,"k = 34",3,5,"moviles131"
"resumen_metricas.31441","modelo_knn - biweight",0.61,0.39,0.79775,0.45,0.54128,0.67647,"k = 40",3,5,"moviles131"
"resumen_metricas.4144","modelo_knn - triweight",0.58,0.42,0.78652,0.41,0.50459,0.64706,"k = 40",3,5,"moviles131"
"resumen_metricas.5144","modelo_knn - cos",0.635,0.365,0.78652,0.48,0.56881,0.72549,"k = 37",3,5,"moviles131"
"resumen_metricas.6144","modelo_knn - inv",0.6675,0.3325,0.83146,0.49,0.62385,0.7451,"k = 30",3,5,"moviles131"
"resumen_metricas.7144","modelo_knn - gaussian",0.6675,0.3325,0.8427,0.45,0.66055,0.73529,"k = 37",3,5,"moviles131"
"resumen_metricas.8144","modelo_knn - optimal",0.6425,0.3575,0.77528,0.47,0.61468,0.72549,"k = 39",3,5,"moviles131"
"resumen_metricas258","modelo_knn - rectangular",0.64,0.36,0.84762,0.46154,0.59184,0.65591,"k = 39",1,1,"moviles132"
"resumen_metricas.1254","modelo_knn - triangular",0.6275,0.3725,0.79048,0.41346,0.56122,0.75269,"k = 40",1,1,"moviles132"
"resumen_metricas.2253","modelo_knn - epanechnikov",0.635,0.365,0.8,0.42308,0.57143,0.75269,"k = 40",1,1,"moviles132"
"resumen_metricas.3251","modelo_knn - biweight",0.5975,0.4025,0.73333,0.375,0.56122,0.73118,"k = 40",1,1,"moviles132"
"resumen_metricas.425","modelo_knn - triweight",0.5775,0.4225,0.71429,0.42308,0.52041,0.65591,"k = 40",1,1,"moviles132"
"resumen_metricas.525","modelo_knn - cos",0.6275,0.3725,0.79048,0.41346,0.56122,0.75269,"k = 40",1,1,"moviles132"
"resumen_metricas.625","modelo_knn - inv",0.65,0.35,0.85714,0.48077,0.60204,0.65591,"k = 36",1,1,"moviles132"
"resumen_metricas.725","modelo_knn - gaussian",0.63,0.37,0.80952,0.46154,0.60204,0.64516,"k = 38",1,1,"moviles132"
"resumen_metricas.825","modelo_knn - optimal",0.625,0.375,0.8,0.41346,0.53061,0.76344,"k = 40",1,1,"moviles132"
"resumen_metricas1168","modelo_knn - rectangular",0.64,0.36,0.7619,0.47312,0.58095,0.73196,"k = 39",1,2,"moviles132"
"resumen_metricas.11164","modelo_knn - triangular",0.6175,0.3825,0.75238,0.50538,0.45714,0.75258,"k = 37",1,2,"moviles132"
"resumen_metricas.21163","modelo_knn - epanechnikov",0.6225,0.3775,0.75238,0.47312,0.49524,0.76289,"k = 40",1,2,"moviles132"
"resumen_metricas.31161","modelo_knn - biweight",0.59,0.41,0.71429,0.46237,0.44762,0.73196,"k = 39",1,2,"moviles132"
"resumen_metricas.4116","modelo_knn - triweight",0.5625,0.4375,0.71429,0.39785,0.42857,0.70103,"k = 40",1,2,"moviles132"
"resumen_metricas.5116","modelo_knn - cos",0.6225,0.3775,0.74286,0.50538,0.47619,0.76289,"k = 38",1,2,"moviles132"
"resumen_metricas.6116","modelo_knn - inv",0.63,0.37,0.8,0.46237,0.52381,0.72165,"k = 39",1,2,"moviles132"
"resumen_metricas.7116","modelo_knn - gaussian",0.6475,0.3525,0.78095,0.47312,0.55238,0.7732,"k = 38",1,2,"moviles132"
