"","Modelo","overall_accuracy","overall_error","Factor_0_Accuracy","Factor_1_Accuracy","Factor_2_Accuracy","Factor_3_Accuracy","Detalle_1","experimento","grupo","dataset"
"resumen_metricas.12121","modelo_knn - triangular",0.62121,0.37879,0.82828,0.49474,0.48039,0.68,"k = 35",1,3,"moviles222"
"resumen_metricas.2212","modelo_knn - epanechnikov",0.62879,0.37121,0.82828,0.48421,0.48039,0.72,"k = 34",1,3,"moviles222"
"resumen_metricas.3212","modelo_knn - biweight",0.57828,0.42172,0.77778,0.46316,0.46078,0.61,"k = 39",1,3,"moviles222"
"resumen_metricas.4212","modelo_knn - triweight",0.53283,0.46717,0.71717,0.44211,0.39216,0.58,"k = 39",1,3,"moviles222"
"resumen_metricas.5212","modelo_knn - cos",0.62374,0.37626,0.82828,0.50526,0.48039,0.68,"k = 34",1,3,"moviles222"
"resumen_metricas.6212","modelo_knn - inv",0.67677,0.32323,0.89899,0.49474,0.57843,0.73,"k = 39",1,3,"moviles222"
"resumen_metricas.7212","modelo_knn - gaussian",0.64141,0.35859,0.86869,0.49474,0.4902,0.71,"k = 34",1,3,"moviles222"
"resumen_metricas.8212","modelo_knn - optimal",0.66162,0.33838,0.83838,0.52632,0.51961,0.76,"k = 39",1,3,"moviles222"
"resumen_metricas310","modelo_knn - rectangular",0.63131,0.36869,0.84337,0.49474,0.55882,0.65517,"k = 38",1,4,"moviles222"
"resumen_metricas.1310","modelo_knn - triangular",0.59343,0.40657,0.75904,0.42105,0.4902,0.7069,"k = 38",1,4,"moviles222"
"resumen_metricas.2310","modelo_knn - epanechnikov",0.60606,0.39394,0.78313,0.42105,0.51961,0.7069,"k = 39",1,4,"moviles222"
"resumen_metricas.3310","modelo_knn - biweight",0.56566,0.43434,0.73494,0.37895,0.46078,0.68966,"k = 39",1,4,"moviles222"
"resumen_metricas.4310","modelo_knn - triweight",0.50758,0.49242,0.66265,0.34737,0.44118,0.58621,"k = 39",1,4,"moviles222"
"resumen_metricas.5310","modelo_knn - cos",0.59596,0.40404,0.75904,0.42105,0.5,0.7069,"k = 38",1,4,"moviles222"
"resumen_metricas.6310","modelo_knn - inv",0.61364,0.38636,0.80723,0.46316,0.51961,0.68103,"k = 34",1,4,"moviles222"
"resumen_metricas.7310","modelo_knn - gaussian",0.63131,0.36869,0.85542,0.45263,0.57843,0.66379,"k = 39",1,4,"moviles222"
"resumen_metricas.8310","modelo_knn - optimal",0.60859,0.39141,0.81928,0.41053,0.52941,0.68966,"k = 39",1,4,"moviles222"
"resumen_metricas49","modelo_knn - rectangular",0.56566,0.43434,0.73196,0.43396,0.48,0.63441,"k = 38",1,5,"moviles222"
"resumen_metricas.149","modelo_knn - triangular",0.58586,0.41414,0.70103,0.4434,0.52,0.69892,"k = 39",1,5,"moviles222"
"resumen_metricas.249","modelo_knn - epanechnikov",0.59343,0.40657,0.70103,0.46226,0.52,0.70968,"k = 39",1,5,"moviles222"
"resumen_metricas.349","modelo_knn - biweight",0.56818,0.43182,0.62887,0.42453,0.53,0.70968,"k = 39",1,5,"moviles222"
"resumen_metricas.449","modelo_knn - triweight",0.53788,0.46212,0.60825,0.39623,0.5,0.66667,"k = 39",1,5,"moviles222"
"resumen_metricas.549","modelo_knn - cos",0.59343,0.40657,0.70103,0.46226,0.52,0.70968,"k = 39",1,5,"moviles222"
"resumen_metricas.649","modelo_knn - inv",0.56061,0.43939,0.69072,0.42453,0.49,0.65591,"k = 37",1,5,"moviles222"
"resumen_metricas.749","modelo_knn - gaussian",0.59596,0.40404,0.71134,0.4434,0.56,0.68817,"k = 38",1,5,"moviles222"
"resumen_metricas.849","modelo_knn - optimal",0.57323,0.42677,0.68041,0.42453,0.51,0.69892,"k = 39",1,5,"moviles222"
"resumen_metricas59","modelo_knn - rectangular",0.60354,0.39646,0.72222,0.38,0.62366,0.68421,"k = 39",2,1,"moviles222"
"resumen_metricas.159","modelo_knn - triangular",0.58081,0.41919,0.64815,0.43,0.60215,0.64211,"k = 39",2,1,"moviles222"
"resumen_metricas.259","modelo_knn - epanechnikov",0.58081,0.41919,0.66667,0.43,0.58065,0.64211,"k = 39",2,1,"moviles222"
"resumen_metricas.359","modelo_knn - biweight",0.55303,0.44697,0.62963,0.38,0.56989,0.63158,"k = 39",2,1,"moviles222"
"resumen_metricas.459","modelo_knn - triweight",0.53535,0.46465,0.62963,0.38,0.54839,0.57895,"k = 39",2,1,"moviles222"
"resumen_metricas.559","modelo_knn - cos",0.58333,0.41667,0.64815,0.44,0.60215,0.64211,"k = 39",2,1,"moviles222"
"resumen_metricas.659","modelo_knn - inv",0.60101,0.39899,0.7037,0.37,0.65591,0.67368,"k = 39",2,1,"moviles222"
"resumen_metricas.759","modelo_knn - gaussian",0.61869,0.38131,0.73148,0.42,0.63441,0.68421,"k = 39",2,1,"moviles222"
"resumen_metricas.859","modelo_knn - optimal",0.59848,0.40152,0.68519,0.42,0.6129,0.67368,"k = 39",2,1,"moviles222"
"resumen_metricas69","modelo_knn - rectangular",0.62121,0.37879,0.85057,0.46,0.5534,0.65094,"k = 34",2,2,"moviles222"
"resumen_metricas.169","modelo_knn - triangular",0.62626,0.37374,0.83908,0.46,0.50485,0.72642,"k = 39",2,2,"moviles222"
"resumen_metricas.269","modelo_knn - epanechnikov",0.62374,0.37626,0.83908,0.44,0.49515,0.74528,"k = 37",2,2,"moviles222"
"resumen_metricas.369","modelo_knn - biweight",0.55556,0.44444,0.71264,0.4,0.48544,0.64151,"k = 39",2,2,"moviles222"
"resumen_metricas.469","modelo_knn - triweight",0.51515,0.48485,0.67816,0.37,0.4466,0.58491,"k = 39",2,2,"moviles222"
"resumen_metricas.569","modelo_knn - cos",0.62626,0.37374,0.83908,0.46,0.50485,0.72642,"k = 39",2,2,"moviles222"
"resumen_metricas.669","modelo_knn - inv",0.63384,0.36616,0.86207,0.48,0.57282,0.65094,"k = 37",2,2,"moviles222"
"resumen_metricas.769","modelo_knn - gaussian",0.64141,0.35859,0.87356,0.48,0.57282,0.66981,"k = 38",2,2,"moviles222"
"resumen_metricas.869","modelo_knn - optimal",0.63889,0.36111,0.83908,0.47,0.52427,0.74528,"k = 39",2,2,"moviles222"
"resumen_metricas79","modelo_knn - rectangular",0.61364,0.38636,0.77228,0.39535,0.5619,0.69231,"k = 39",2,3,"moviles222"
"resumen_metricas.179","modelo_knn - triangular",0.59596,0.40404,0.71287,0.43023,0.53333,0.68269,"k = 37",2,3,"moviles222"
"resumen_metricas.279","modelo_knn - epanechnikov",0.59596,0.40404,0.74257,0.45349,0.49524,0.67308,"k = 39",2,3,"moviles222"
"resumen_metricas.379","modelo_knn - biweight",0.57576,0.42424,0.66337,0.46512,0.44762,0.71154,"k = 39",2,3,"moviles222"
"resumen_metricas.479","modelo_knn - triweight",0.55051,0.44949,0.63366,0.45349,0.41905,0.68269,"k = 39",2,3,"moviles222"
"resumen_metricas.579","modelo_knn - cos",0.59596,0.40404,0.71287,0.43023,0.53333,0.68269,"k = 38",2,3,"moviles222"
"resumen_metricas.679","modelo_knn - inv",0.62121,0.37879,0.77228,0.44186,0.54286,0.70192,"k = 37",2,3,"moviles222"
"resumen_metricas.779","modelo_knn - gaussian",0.60606,0.39394,0.75248,0.45349,0.50476,0.69231,"k = 39",2,3,"moviles222"
"resumen_metricas.879","modelo_knn - optimal",0.59091,0.40909,0.72277,0.43023,0.49524,0.69231,"k = 39",2,3,"moviles222"
"resumen_metricas89","modelo_knn - rectangular",0.62879,0.37121,0.74038,0.55789,0.49533,0.73333,"k = 39",2,4,"moviles222"
"resumen_metricas.189","modelo_knn - triangular",0.59343,0.40657,0.74038,0.50526,0.4486,0.68889,"k = 36",2,4,"moviles222"
"resumen_metricas.289","modelo_knn - epanechnikov",0.58838,0.41162,0.71154,0.49474,0.46729,0.68889,"k = 35",2,4,"moviles222"
"resumen_metricas.389","modelo_knn - biweight",0.52525,0.47475,0.66346,0.43158,0.36449,0.65556,"k = 39",2,4,"moviles222"
"resumen_metricas.489","modelo_knn - triweight",0.50505,0.49495,0.625,0.38947,0.35514,0.66667,"k = 39",2,4,"moviles222"
"resumen_metricas.589","modelo_knn - cos",0.59848,0.40152,0.75,0.50526,0.45794,0.68889,"k = 39",2,4,"moviles222"
"resumen_metricas.689","modelo_knn - inv",0.63636,0.36364,0.76923,0.54737,0.48598,0.75556,"k = 37",2,4,"moviles222"
"resumen_metricas.789","modelo_knn - gaussian",0.61616,0.38384,0.75962,0.48421,0.51402,0.71111,"k = 34",2,4,"moviles222"
"resumen_metricas.889","modelo_knn - optimal",0.58838,0.41162,0.74038,0.47368,0.4486,0.7,"k = 36",2,4,"moviles222"
"resumen_metricas99","modelo_knn - rectangular",0.60354,0.39646,0.78125,0.42105,0.57955,0.66327,"k = 39",2,5,"moviles222"
"resumen_metricas.199","modelo_knn - triangular",0.57071,0.42929,0.72917,0.40351,0.48864,0.68367,"k = 39",2,5,"moviles222"
"resumen_metricas.299","modelo_knn - epanechnikov",0.56061,0.43939,0.69792,0.41228,0.45455,0.69388,"k = 32",2,5,"moviles222"
"resumen_metricas.399","modelo_knn - biweight",0.54545,0.45455,0.65625,0.4386,0.45455,0.64286,"k = 39",2,5,"moviles222"
"resumen_metricas.499","modelo_knn - triweight",0.50505,0.49495,0.64583,0.38596,0.44318,0.56122,"k = 39",2,5,"moviles222"
"resumen_metricas.599","modelo_knn - cos",0.57323,0.42677,0.72917,0.42105,0.47727,0.68367,"k = 39",2,5,"moviles222"
"resumen_metricas.699","modelo_knn - inv",0.58333,0.41667,0.73958,0.38596,0.52273,0.71429,"k = 27",2,5,"moviles222"
"resumen_metricas.799","modelo_knn - gaussian",0.60859,0.39141,0.78125,0.44737,0.55682,0.67347,"k = 39",2,5,"moviles222"
"resumen_metricas.899","modelo_knn - optimal",0.57323,0.42677,0.70833,0.41228,0.5,0.69388,"k = 39",2,5,"moviles222"
"resumen_metricas109","modelo_knn - rectangular",0.62879,0.37121,0.82524,0.45192,0.58947,0.64894,"k = 34",3,1,"moviles222"
"resumen_metricas.1109","modelo_knn - triangular",0.59343,0.40657,0.76699,0.49038,0.51579,0.59574,"k = 38",3,1,"moviles222"
"resumen_metricas.2109","modelo_knn - epanechnikov",0.60606,0.39394,0.76699,0.5,0.55789,0.59574,"k = 39",3,1,"moviles222"
"resumen_metricas.3109","modelo_knn - biweight",0.55808,0.44192,0.69903,0.48077,0.51579,0.53191,"k = 39",3,1,"moviles222"
"resumen_metricas.4109","modelo_knn - triweight",0.54545,0.45455,0.70874,0.44231,0.49474,0.53191,"k = 39",3,1,"moviles222"
"resumen_metricas.5109","modelo_knn - cos",0.59848,0.40152,0.75728,0.5,0.52632,0.60638,"k = 37",3,1,"moviles222"
"resumen_metricas.6109","modelo_knn - inv",0.61869,0.38131,0.80583,0.44231,0.58947,0.6383,"k = 34",3,1,"moviles222"
"resumen_metricas.7109","modelo_knn - gaussian",0.61111,0.38889,0.79612,0.44231,0.57895,0.62766,"k = 39",3,1,"moviles222"
"resumen_metricas.8109","modelo_knn - optimal",0.59091,0.40909,0.73786,0.5,0.52632,0.59574,"k = 39",3,1,"moviles222"
"resumen_metricas11121","modelo_knn - rectangular",0.63636,0.36364,0.72072,0.54737,0.5,0.77778,"k = 39",3,2,"moviles222"
"resumen_metricas.111121","modelo_knn - triangular",0.61616,0.38384,0.68468,0.55789,0.5,0.72222,"k = 39",3,2,"moviles222"
"resumen_metricas.21112","modelo_knn - epanechnikov",0.61111,0.38889,0.68468,0.55789,0.48,0.72222,"k = 38",3,2,"moviles222"
"resumen_metricas.31112","modelo_knn - biweight",0.56818,0.43182,0.66667,0.47368,0.47,0.65556,"k = 39",3,2,"moviles222"
"resumen_metricas.41112","modelo_knn - triweight",0.52273,0.47727,0.6036,0.43158,0.43,0.62222,"k = 39",3,2,"moviles222"
"resumen_metricas.51112","modelo_knn - cos",0.61364,0.38636,0.68468,0.55789,0.5,0.71111,"k = 36",3,2,"moviles222"
"resumen_metricas.61112","modelo_knn - inv",0.64141,0.35859,0.73874,0.53684,0.5,0.78889,"k = 38",3,2,"moviles222"
"resumen_metricas.71112","modelo_knn - gaussian",0.63636,0.36364,0.75676,0.56842,0.43,0.78889,"k = 37",3,2,"moviles222"
"resumen_metricas.81112","modelo_knn - optimal",0.60606,0.39394,0.67568,0.52632,0.49,0.73333,"k = 39",3,2,"moviles222"
"resumen_metricas1210","modelo_knn - rectangular",0.60859,0.39141,0.78788,0.43636,0.56989,0.65957,"k = 37",3,3,"moviles222"
"resumen_metricas.11210","modelo_knn - triangular",0.58586,0.41414,0.72727,0.41818,0.52688,0.69149,"k = 39",3,3,"moviles222"
"resumen_metricas.21210","modelo_knn - epanechnikov",0.58838,0.41162,0.73737,0.41818,0.52688,0.69149,"k = 39",3,3,"moviles222"
"resumen_metricas.31210","modelo_knn - biweight",0.56818,0.43182,0.67677,0.45455,0.48387,0.67021,"k = 39",3,3,"moviles222"
"resumen_metricas.41210","modelo_knn - triweight",0.53788,0.46212,0.66667,0.43636,0.41935,0.6383,"k = 37",3,3,"moviles222"
"resumen_metricas.51210","modelo_knn - cos",0.58586,0.41414,0.72727,0.41818,0.52688,0.69149,"k = 39",3,3,"moviles222"
"resumen_metricas.61210","modelo_knn - inv",0.60606,0.39394,0.81818,0.4,0.5914,0.6383,"k = 39",3,3,"moviles222"
"resumen_metricas.71210","modelo_knn - gaussian",0.61364,0.38636,0.79798,0.43636,0.5914,0.64894,"k = 38",3,3,"moviles222"
"resumen_metricas.81210","modelo_knn - optimal",0.59091,0.40909,0.73737,0.43636,0.53763,0.67021,"k = 39",3,3,"moviles222"
"resumen_metricas139","modelo_knn - rectangular",0.62626,0.37374,0.7732,0.50526,0.50962,0.72,"k = 39",3,4,"moviles222"
"resumen_metricas.1139","modelo_knn - triangular",0.61364,0.38636,0.7732,0.46316,0.5,0.72,"k = 39",3,4,"moviles222"
"resumen_metricas.2139","modelo_knn - epanechnikov",0.61869,0.38131,0.78351,0.46316,0.50962,0.72,"k = 38",3,4,"moviles222"
"resumen_metricas.3139","modelo_knn - biweight",0.55808,0.44192,0.69072,0.43158,0.43269,0.68,"k = 36",3,4,"moviles222"
"resumen_metricas.4139","modelo_knn - triweight",0.50505,0.49495,0.60825,0.38947,0.40385,0.62,"k = 39",3,4,"moviles222"
"resumen_metricas.5139","modelo_knn - cos",0.61111,0.38889,0.7732,0.46316,0.49038,0.72,"k = 39",3,4,"moviles222"
"resumen_metricas.6139","modelo_knn - inv",0.63384,0.36616,0.80412,0.50526,0.50962,0.72,"k = 38",3,4,"moviles222"
"resumen_metricas.7139","modelo_knn - gaussian",0.63131,0.36869,0.78351,0.48421,0.50962,0.75,"k = 38",3,4,"moviles222"
"resumen_metricas.8139","modelo_knn - optimal",0.60101,0.39899,0.72165,0.44211,0.5,0.74,"k = 39",3,4,"moviles222"
"resumen_metricas149","modelo_knn - rectangular",0.63384,0.36616,0.76744,0.48352,0.61538,0.66957,"k = 38",3,5,"moviles222"
"resumen_metricas.1149","modelo_knn - triangular",0.61616,0.38384,0.74419,0.43956,0.57692,0.69565,"k = 39",3,5,"moviles222"
"resumen_metricas.2149","modelo_knn - epanechnikov",0.61869,0.38131,0.74419,0.45055,0.57692,0.69565,"k = 39",3,5,"moviles222"
"resumen_metricas.3149","modelo_knn - biweight",0.60354,0.39646,0.75581,0.42857,0.52885,0.69565,"k = 39",3,5,"moviles222"
"resumen_metricas.4149","modelo_knn - triweight",0.58838,0.41162,0.73256,0.40659,0.52885,0.67826,"k = 38",3,5,"moviles222"
"resumen_metricas.5149","modelo_knn - cos",0.61364,0.38636,0.74419,0.43956,0.57692,0.68696,"k = 39",3,5,"moviles222"
"resumen_metricas.6149","modelo_knn - inv",0.64646,0.35354,0.77907,0.51648,0.59615,0.69565,"k = 38",3,5,"moviles222"
"resumen_metricas.7149","modelo_knn - gaussian",0.66919,0.33081,0.73256,0.56044,0.67308,0.70435,"k = 38",3,5,"moviles222"
"resumen_metricas.8149","modelo_knn - optimal",0.61616,0.38384,0.75581,0.46154,0.57692,0.66957,"k = 39",3,5,"moviles222"
"resumen_metricas40","modelo_knn - rectangular",0.65152,0.34848,0.81443,0.49,0.56731,0.74737,"k = 23",1,1,"moviles231"
"resumen_metricas.140","modelo_knn - triangular",0.65657,0.34343,0.81443,0.5,0.57692,0.74737,"k = 39",1,1,"moviles231"
"resumen_metricas.240","modelo_knn - epanechnikov",0.65657,0.34343,0.83505,0.49,0.55769,0.75789,"k = 38",1,1,"moviles231"
"resumen_metricas.340","modelo_knn - biweight",0.62121,0.37879,0.76289,0.47,0.51923,0.74737,"k = 37",1,1,"moviles231"
"resumen_metricas.440","modelo_knn - triweight",0.59091,0.40909,0.70103,0.51,0.41346,0.75789,"k = 38",1,1,"moviles231"
"resumen_metricas.540","modelo_knn - cos",0.65404,0.34596,0.81443,0.49,0.57692,0.74737,"k = 39",1,1,"moviles231"
"resumen_metricas.640","modelo_knn - inv",0.68434,0.31566,0.83505,0.58,0.59615,0.73684,"k = 32",1,1,"moviles231"
"resumen_metricas.740","modelo_knn - gaussian",0.67424,0.32576,0.83505,0.53,0.59615,0.74737,"k = 33",1,1,"moviles231"
"resumen_metricas.840","modelo_knn - optimal",0.66667,0.33333,0.84536,0.51,0.55769,0.76842,"k = 39",1,1,"moviles231"
"resumen_metricas140","modelo_knn - rectangular",0.66414,0.33586,0.83696,0.48039,0.70968,0.65138,"k = 38",1,2,"moviles231"
"resumen_metricas.1140","modelo_knn - triangular",0.67424,0.32576,0.81522,0.48039,0.66667,0.74312,"k = 36",1,2,"moviles231"
"resumen_metricas.2140","modelo_knn - epanechnikov",0.67677,0.32323,0.80435,0.4902,0.68817,0.73394,"k = 38",1,2,"moviles231"
"resumen_metricas.3140","modelo_knn - biweight",0.66919,0.33081,0.79348,0.5098,0.64516,0.73394,"k = 39",1,2,"moviles231"
"resumen_metricas.4140","modelo_knn - triweight",0.60859,0.39141,0.73913,0.4902,0.52688,0.6789,"k = 36",1,2,"moviles231"
"resumen_metricas.5140","modelo_knn - cos",0.67172,0.32828,0.81522,0.47059,0.67742,0.73394,"k = 37",1,2,"moviles231"
"resumen_metricas.6140","modelo_knn - inv",0.68182,0.31818,0.8587,0.5,0.73118,0.66055,"k = 35",1,2,"moviles231"
"resumen_metricas.7140","modelo_knn - gaussian",0.68434,0.31566,0.82609,0.5098,0.70968,0.70642,"k = 35",1,2,"moviles231"
"resumen_metricas.8140","modelo_knn - optimal",0.67929,0.32071,0.81522,0.5,0.68817,0.72477,"k = 39",1,2,"moviles231"
"resumen_metricas2131","modelo_knn - rectangular",0.70455,0.29545,0.72222,0.64045,0.6422,0.82222,"k = 38",1,3,"moviles231"
"resumen_metricas.1213","modelo_knn - triangular",0.68182,0.31818,0.72222,0.53933,0.63303,0.83333,"k = 36",1,3,"moviles231"
"resumen_metricas.2213","modelo_knn - epanechnikov",0.67677,0.32323,0.72222,0.53933,0.62385,0.82222,"k = 39",1,3,"moviles231"
"resumen_metricas.3213","modelo_knn - biweight",0.65404,0.34596,0.71296,0.47191,0.6055,0.82222,"k = 39",1,3,"moviles231"
"resumen_metricas.4213","modelo_knn - triweight",0.62879,0.37121,0.67593,0.49438,0.56881,0.77778,"k = 39",1,3,"moviles231"
"resumen_metricas.5213","modelo_knn - cos",0.67424,0.32576,0.72222,0.53933,0.62385,0.81111,"k = 39",1,3,"moviles231"
"resumen_metricas.6213","modelo_knn - inv",0.69949,0.30051,0.74074,0.62921,0.61468,0.82222,"k = 39",1,3,"moviles231"
"resumen_metricas.7213","modelo_knn - gaussian",0.70455,0.29545,0.75926,0.57303,0.65138,0.83333,"k = 39",1,3,"moviles231"
"resumen_metricas.8213","modelo_knn - optimal",0.68939,0.31061,0.71296,0.57303,0.65138,0.82222,"k = 38",1,3,"moviles231"
"resumen_metricas3111","modelo_knn - rectangular",0.68687,0.31313,0.78788,0.52525,0.72619,0.71053,"k = 35",1,4,"moviles231"
"resumen_metricas.13111","modelo_knn - triangular",0.69697,0.30303,0.83838,0.56566,0.65476,0.7193,"k = 39",1,4,"moviles231"
"resumen_metricas.23111","modelo_knn - epanechnikov",0.69444,0.30556,0.83838,0.55556,0.65476,0.7193,"k = 39",1,4,"moviles231"
"resumen_metricas.3311","modelo_knn - biweight",0.68434,0.31566,0.81818,0.55556,0.65476,0.70175,"k = 39",1,4,"moviles231"
"resumen_metricas.4311","modelo_knn - triweight",0.66667,0.33333,0.82828,0.54545,0.57143,0.70175,"k = 38",1,4,"moviles231"
"resumen_metricas.5311","modelo_knn - cos",0.69949,0.30051,0.83838,0.56566,0.66667,0.7193,"k = 39",1,4,"moviles231"
"resumen_metricas.6311","modelo_knn - inv",0.69192,0.30808,0.78788,0.52525,0.7381,0.7193,"k = 35",1,4,"moviles231"
"resumen_metricas.7311","modelo_knn - gaussian",0.70202,0.29798,0.82828,0.52525,0.71429,0.73684,"k = 33",1,4,"moviles231"
"resumen_metricas.8311","modelo_knn - optimal",0.69949,0.30051,0.82828,0.56566,0.66667,0.72807,"k = 39",1,4,"moviles231"
"resumen_metricas410","modelo_knn - rectangular",0.68687,0.31313,0.78,0.52381,0.66038,0.81176,"k = 35",1,5,"moviles231"
"resumen_metricas.1410","modelo_knn - triangular",0.68434,0.31566,0.81,0.55238,0.65094,0.74118,"k = 39",1,5,"moviles231"
"resumen_metricas.2410","modelo_knn - epanechnikov",0.68182,0.31818,0.82,0.55238,0.63208,0.74118,"k = 38",1,5,"moviles231"
"resumen_metricas.3410","modelo_knn - biweight",0.63384,0.36616,0.76,0.54286,0.56604,0.68235,"k = 39",1,5,"moviles231"
"resumen_metricas.4410","modelo_knn - triweight",0.59848,0.40152,0.74,0.49524,0.51887,0.65882,"k = 38",1,5,"moviles231"
"resumen_metricas.5410","modelo_knn - cos",0.68687,0.31313,0.82,0.55238,0.65094,0.74118,"k = 39",1,5,"moviles231"
"resumen_metricas.6410","modelo_knn - inv",0.68434,0.31566,0.8,0.52381,0.63208,0.81176,"k = 39",1,5,"moviles231"
"resumen_metricas.7410","modelo_knn - gaussian",0.69697,0.30303,0.83,0.5619,0.63208,0.78824,"k = 39",1,5,"moviles231"
"resumen_metricas.8410","modelo_knn - optimal",0.67172,0.32828,0.82,0.53333,0.60377,0.75294,"k = 39",1,5,"moviles231"
"resumen_metricas510","modelo_knn - rectangular",0.66162,0.33838,0.83333,0.47959,0.67257,0.67368,"k = 39",2,1,"moviles231"
"resumen_metricas.1510","modelo_knn - triangular",0.66667,0.33333,0.83333,0.4898,0.65487,0.70526,"k = 39",2,1,"moviles231"
"resumen_metricas.2510","modelo_knn - epanechnikov",0.66162,0.33838,0.83333,0.5,0.62832,0.70526,"k = 39",2,1,"moviles231"
"resumen_metricas.3510","modelo_knn - biweight",0.63636,0.36364,0.83333,0.43878,0.60177,0.69474,"k = 38",2,1,"moviles231"
"resumen_metricas.4510","modelo_knn - triweight",0.60101,0.39899,0.77778,0.42857,0.55752,0.66316,"k = 39",2,1,"moviles231"
"resumen_metricas.5510","modelo_knn - cos",0.66414,0.33586,0.83333,0.4898,0.64602,0.70526,"k = 39",2,1,"moviles231"
"resumen_metricas.6510","modelo_knn - inv",0.66414,0.33586,0.84444,0.46939,0.64602,0.71579,"k = 38",2,1,"moviles231"
"resumen_metricas.7510","modelo_knn - gaussian",0.67172,0.32828,0.84444,0.47959,0.66372,0.71579,"k = 39",2,1,"moviles231"
"resumen_metricas.8510","modelo_knn - optimal",0.66162,0.33838,0.82222,0.47959,0.63717,0.72632,"k = 39",2,1,"moviles231"
"resumen_metricas610","modelo_knn - rectangular",0.66414,0.33586,0.77551,0.59574,0.5914,0.68468,"k = 20",2,2,"moviles231"
"resumen_metricas.1610","modelo_knn - triangular",0.68939,0.31061,0.81633,0.57447,0.62366,0.72973,"k = 39",2,2,"moviles231"
"resumen_metricas.2610","modelo_knn - epanechnikov",0.68939,0.31061,0.80612,0.58511,0.62366,0.72973,"k = 36",2,2,"moviles231"
"resumen_metricas.3610","modelo_knn - biweight",0.64394,0.35606,0.77551,0.47872,0.53763,0.75676,"k = 39",2,2,"moviles231"
"resumen_metricas.4610","modelo_knn - triweight",0.62374,0.37626,0.7449,0.51064,0.47312,0.73874,"k = 38",2,2,"moviles231"
"resumen_metricas.5610","modelo_knn - cos",0.68687,0.31313,0.81633,0.56383,0.62366,0.72973,"k = 37",2,2,"moviles231"
"resumen_metricas.6610","modelo_knn - inv",0.69949,0.30051,0.83673,0.57447,0.62366,0.74775,"k = 29",2,2,"moviles231"
"resumen_metricas.7610","modelo_knn - gaussian",0.70707,0.29293,0.82653,0.59574,0.65591,0.73874,"k = 38",2,2,"moviles231"
"resumen_metricas.8610","modelo_knn - optimal",0.68939,0.31061,0.79592,0.59574,0.6129,0.73874,"k = 38",2,2,"moviles231"
"resumen_metricas710","modelo_knn - rectangular",0.68687,0.31313,0.79612,0.57143,0.68468,0.69048,"k = 38",2,3,"moviles231"
"resumen_metricas.1710","modelo_knn - triangular",0.64899,0.35101,0.80583,0.47959,0.61261,0.70238,"k = 39",2,3,"moviles231"
"resumen_metricas.2710","modelo_knn - epanechnikov",0.65152,0.34848,0.81553,0.4898,0.61261,0.69048,"k = 39",2,3,"moviles231"
"resumen_metricas.3710","modelo_knn - biweight",0.64646,0.35354,0.80583,0.5102,0.57658,0.70238,"k = 39",2,3,"moviles231"
"resumen_metricas.4710","modelo_knn - triweight",0.61111,0.38889,0.73786,0.5102,0.54054,0.66667,"k = 39",2,3,"moviles231"
"resumen_metricas.5710","modelo_knn - cos",0.65404,0.34596,0.80583,0.4898,0.62162,0.70238,"k = 38",2,3,"moviles231"
"resumen_metricas.6710","modelo_knn - inv",0.69192,0.30808,0.80583,0.60204,0.65766,0.70238,"k = 37",2,3,"moviles231"
"resumen_metricas.7710","modelo_knn - gaussian",0.69444,0.30556,0.82524,0.58163,0.65766,0.71429,"k = 38",2,3,"moviles231"
"resumen_metricas.8710","modelo_knn - optimal",0.65404,0.34596,0.80583,0.47959,0.63063,0.70238,"k = 37",2,3,"moviles231"
"resumen_metricas810","modelo_knn - rectangular",0.68434,0.31566,0.76471,0.47059,0.68132,0.82178,"k = 39",2,4,"moviles231"
"resumen_metricas.1810","modelo_knn - triangular",0.66414,0.33586,0.73529,0.4902,0.61538,0.81188,"k = 39",2,4,"moviles231"
"resumen_metricas.2810","modelo_knn - epanechnikov",0.66414,0.33586,0.7451,0.4902,0.62637,0.79208,"k = 39",2,4,"moviles231"
"resumen_metricas.3810","modelo_knn - biweight",0.65657,0.34343,0.7451,0.5,0.57143,0.80198,"k = 39",2,4,"moviles231"
"resumen_metricas.4810","modelo_knn - triweight",0.60354,0.39646,0.71569,0.45098,0.51648,0.72277,"k = 39",2,4,"moviles231"
"resumen_metricas.5810","modelo_knn - cos",0.66667,0.33333,0.73529,0.5,0.63736,0.79208,"k = 39",2,4,"moviles231"
"resumen_metricas.6810","modelo_knn - inv",0.69949,0.30051,0.77451,0.5,0.7033,0.82178,"k = 36",2,4,"moviles231"
"resumen_metricas.7810","modelo_knn - gaussian",0.68939,0.31061,0.76471,0.5,0.65934,0.83168,"k = 39",2,4,"moviles231"
"resumen_metricas.8810","modelo_knn - optimal",0.66667,0.33333,0.73529,0.4902,0.62637,0.81188,"k = 38",2,4,"moviles231"
"resumen_metricas910","modelo_knn - rectangular",0.7096,0.2904,0.84466,0.53398,0.67045,0.78431,"k = 36",2,5,"moviles231"
"resumen_metricas.1910","modelo_knn - triangular",0.70707,0.29293,0.78641,0.54369,0.64773,0.84314,"k = 39",2,5,"moviles231"
"resumen_metricas.2910","modelo_knn - epanechnikov",0.70455,0.29545,0.78641,0.54369,0.63636,0.84314,"k = 39",2,5,"moviles231"
